user_id,apparel,bags,shop_by_brand,drinkware,new,clearance,accessories,campus_collection,office,lifestyle,small_goods,uncategorized_items,stationery,google,writing_instruments,fun,unknown,electronics_accessories,notebooks_journals,gift_cards,black_lives_matter
qqsjidqfvr,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
sfpxggpftf,0,0,0,0,0,0,40,0,0,0,0,0,0,10,0,0,0,0,0,0,0
pvovbrlbzc,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
luhxqgxmre,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pcckueqare,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fzdnjrnhrf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ycokymogxn,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tbyrpgznip,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hstgbnrzek,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
dfzzoxlbet,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
uofnuybcba,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vtbxcflcqh,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hmbuvecvuq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ekyzpziejt,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nqpltpmzpx,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llvyhvsqrn,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tcxyakqlat,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
dvvhmanhmm,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gjsgjbflra,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
wgtldhojza,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rfbygottou,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dgcmvqjtmg,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bcbnmxiioj,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jymjuarlps,0,0,8,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
gbpifierok,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lrdwgvtlqz,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rfdqtopsfz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uqrrprotno,0,0,0,0,0,0,0,0,80,13,0,0,0,0,0,0,0,0,0,0,0
xqsxuvnohx,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
wpczpyrlik,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jalpanbzht,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ulitahmqdg,5,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ustuwgulyx,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qypwnkzrsp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
pjjuymyxdj,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
brrbbmkbdf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ejngullscq,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
vggvqkbnav,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
eqwifpercc,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
jootdmzkvy,0,0,0,2,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0
dqxptbfhpn,2,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
fypzsmxgfb,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krdudwqrdz,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ziszldvjmb,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pvjlbxirrw,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,40,0,0,0,0
ahlnnrkttt,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
wikfuullcc,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ewsyskltxk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ilvpkolrmc,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pctdztqdtw,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wjyxchhpst,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xrtstiewrc,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ipzurwkrkl,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ypwxmzhidg,4,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
uesjlyvqbz,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krnaogrpvr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arjpxfbkun,4,0,0,2,0,0,0,0,40,20,0,2,0,0,0,0,0,0,0,0,0
koytvozhym,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eobatblwny,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ptbmhtbqxx,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phcyleoxxh,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xbtkwrkvtc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jgnzndfccj,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ovuvijqqvh,0,1,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
djivhgmhrc,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osaonqizej,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gibkjrkrlj,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
qhcahmnudh,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kzkgosyaqt,0,0,0,0,0,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
rrngjzuipt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
nqeqfeqpst,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dkyfjtxgsy,6,0,0,2,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
neigylbaya,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fnpzsuedag,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rdwqztnzme,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kxgsmevclj,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ijuvawgaiw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wjiwfoozic,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qxyqqtwptg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vhgefxbvki,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
smtjnzygzs,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zdwdayyqdw,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owszsgsayt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
igcfihvhue,6,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
iqgeebimku,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uxglrrqrqu,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tnfgdktezb,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
qwbyenhmza,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
egvwmgybry,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gmkxfmakid,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
idoxmxyhcd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uyhneiczbe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bhzjgbmnoc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
icbbbevwui,3,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
hjubfqbspe,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cevbtnoogl,1,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
hppixclrwx,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
shjjnmbejz,2,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
cuzqcizian,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
oqnoikxbov,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fywzflrqga,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
nzryldcajf,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ndabvgwnqv,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krtzrizptw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wzclveacfu,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
xwatlzcmob,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkdklfazyu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kkauolrrft,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgfmffwmtf,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arpncaxsed,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anfwjtexdx,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
bkangulwmm,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xmkyscjruq,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gwpmmbumna,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaedybyhjj,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bsfmgujjrp,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mlhezjnfuw,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
wlsvhwfgxi,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
azrfaowjtx,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hpfuopmfjm,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fudjayofmb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
twsanfhvys,2,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
bapcboehnt,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
aztcwyaozd,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hjdzsdkfwk,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ljfxptqhqh,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
uuglqnqdkg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vsqacpaitb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wtizzrtezp,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0
juxfujeyut,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vtrctwndbw,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0
xmwplsifmz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
etkofcovot,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obpudgtkbk,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lywasaivyq,0,0,0,2,8,0,2,4,4,0,0,0,0,2,6,0,0,0,0,0,0
niiwwxafir,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
uneseugslp,4,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
leupmubndx,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ovzqmftrym,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xrkzgywiad,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
qxdfyvrhek,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aluvclqcea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ttgtcqoorz,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vcrvhzgwxw,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xokzlzslol,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ihdqjdgjrf,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
crwolzylgk,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wposkejcbe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hcyowsybem,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
ykwnjyeldw,1,0,1,13,2,0,1,0,10,1,0,0,0,0,0,0,8,0,0,0,0
rfagrnwtni,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wqshvarfbj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdulmafmki,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ckyogqbpfw,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysuxlchnzc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yioqsgmspw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
btnxqhorqc,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
mawabqsvtb,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kfzohkpjtg,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wtzrqwcgap,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0
ewnagzxuuf,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spktvfuzqg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urfnppiaon,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ecsyecxfsk,2,0,0,0,0,0,2,0,4,0,0,0,0,4,0,0,0,0,0,0,0
lysrpqdtck,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lkbvqtlywu,0,1,0,0,0,2,3,0,1,0,0,0,0,0,0,1,0,0,2,0,0
vqkxaqflry,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sktheizhmx,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ntndncbtbs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hiccrwzjgg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rgagtxehmg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jwbobcbplk,2,14,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gofdhscqyz,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urnhqjcjhf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cpqioicfom,11,0,0,0,0,0,12,0,0,0,0,2,0,13,0,0,0,0,0,0,0
brlvqojbnq,0,0,0,0,0,0,0,0,4,0,0,2,4,0,0,0,0,0,0,0,0
hgdlsewqla,0,0,8,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0
osmgrhralz,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
pbrxfhuvcj,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
dqyitlxuvh,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
xwqzgutlkh,0,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
ykcbortfww,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
halgkjuzrs,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pvykfmnfyg,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
wxjyqundbb,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dqhaedxkdv,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
zdxczhbbsi,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hxyxqbxujo,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
jfcrbsvzhu,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qrgkaibokt,1,0,10,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zgoobxqpuv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cjwmcvhqmm,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eiqqykchuz,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syixlsgptn,3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
uudiofgiiu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
moyernbdxo,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
vkespbvrwp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wccqfsctaz,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ehdwylbbfw,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ykogpaugqk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wewybainlh,3,3,11,0,3,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
xriqylcgys,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0
gidznnprgq,15,0,8,1,6,0,2,12,10,0,0,9,0,0,0,8,0,0,0,0,0
wanfyeisxk,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
fkxycnjcnd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hfgzgttfos,1,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
reykkcbmmk,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
npgsvtkxto,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rbaangqtfa,1,0,0,0,1,4,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0
nosobxfnkc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zcipwjtwhd,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0
zevgrxcowg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yiduxcpywq,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sqdiiazcjc,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qksmakqqtj,0,0,0,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
foomodwdlh,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rszjkexdfu,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
temhzdigmp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acoduaamzi,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
kzvmxlkhao,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhzwbfzkno,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
opopoogwhs,0,0,0,0,0,0,3,0,0,0,0,1,7,0,0,0,0,0,0,0,0
xsbkxirvca,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unpidsmcmq,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
rzggflikuw,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
qbmvbqpsci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
iqkdrybhui,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lowmqcrheh,5,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iycnrfuuar,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mmyfynczra,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eanvbcnfao,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ztavdomkoo,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
rdwzimcezy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zhemrkodwv,0,0,0,1,3,0,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0
uoqjwjrarp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uzxxrnprmq,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nevyndspth,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otkyedmeqq,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
lxbkvckjnn,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dkspralfev,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
idfadbpicr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkdehnmsrc,1,0,0,0,0,1,1,3,0,0,0,0,2,0,1,0,0,0,0,0,0
agdcqpavct,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
bwkkpjsgxz,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
popctoxfkz,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
iyrdzlmgix,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bdiooydypz,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tudhroxpnd,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
rqrdehvnyq,0,1,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0
pdqmcaohdp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xzarxuugeb,4,1,1,5,3,2,6,0,0,0,0,0,0,1,4,0,7,0,0,0,0
fqiwryunyt,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
exmwvtefhq,1,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
guntqnante,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ypwoarcagu,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
fqrcaspcxg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grjirwjcsr,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbjmzaemuv,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nphyjcycao,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ptlyejpdrj,3,0,7,0,4,0,0,0,10,1,0,0,12,0,2,0,0,0,0,0,0
oxkualnjtz,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
vyrsvqpqxo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olpyousxkj,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hmdkkgwnxu,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
qrozjgunzo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xitpkggczk,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rqpyxvfmqg,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
rhtaqvpinx,0,1,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
kihwyurtev,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moqpdobtiq,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
nvlfjqpdcb,2,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
