date,team_name,opponent,w_l,set_wins,set_loss,s,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,block_solos,block_assists,opp_kills,opp_errors,opp_total_attacks,opp_hit_pct,opp_assists,opp_aces,opp_serr,opp_digs,opp_block_solos,opp_block_assists,ms
2021-09-24,Rutgers Scarlet Knights,Penn St.,loss,0,3,3,26,20,82,0.073,25,1,4,30,0,10,41,8,81,0.407,40,8,7,30,4,10,NA
2021-09-25,Rutgers Scarlet Knights,Wisconsin,loss,0,3,3,28,16,84,0.143,25,6,4,28,1,6,47,11,92,0.391,41,8,9,33,3,18,NA
2021-10-01,Rutgers Scarlet Knights,@ Northwestern,loss,0,3,3,28,19,106,0.085,23,7,10,33,7,10,41,22,100,0.19,40,4,7,50,12,6,NA
2021-10-02,Rutgers Scarlet Knights,@ Purdue,loss,0,3,3,22,18,101,0.04,20,1,8,30,0,4,42,8,84,0.405,39,5,4,47,0,20,NA
2021-10-08,Rutgers Scarlet Knights,Indiana,loss,1,3,4,43,27,138,0.116,38,5,10,60,2,12,47,20,138,0.196,39,9,9,62,10,10,NA
2021-10-10,Rutgers Scarlet Knights,Nebraska,loss,0,3,3,19,15,96,0.042,17,1,7,38,2,4,42,16,102,0.255,37,10,4,54,1,12,NA
2021-10-15,Rutgers Scarlet Knights,@ Penn St.,loss,1,3,4,34,17,143,0.119,30,3,8,67,0,26,64,25,162,0.241,59,7,8,76,2,16,NA
2021-10-16,Rutgers Scarlet Knights,@ Ohio St.,loss,0,3,3,26,15,89,0.124,22,1,3,29,0,10,52,9,97,0.443,43,3,3,41,1,16,NA
2021-10-20,Rutgers Scarlet Knights,@ Maryland,loss,0,3,3,35,16,103,0.184,30,8,10,42,2,10,43,13,100,0.3,37,6,9,48,1,16,NA
2021-10-24,Rutgers Scarlet Knights,@ Indiana,loss,2,3,5,58,11,154,0.305,52,3,15,74,1,22,71,26,186,0.242,60,9,13,77,3,6,NA
2021-10-29,Rutgers Scarlet Knights,Illinois,loss,2,3,5,56,25,174,0.178,49,5,13,75,0,22,60,23,172,0.215,54,12,11,83,4,12,NA
2021-10-31,Rutgers Scarlet Knights,Maryland,loss,0,3,3,31,19,107,0.112,26,5,4,44,0,2,40,4,93,0.387,33,9,6,49,1,19,NA
2021-11-05,Rutgers Scarlet Knights,Michigan St.,loss,1,3,4,44,27,126,0.135,42,9,8,48,2,6,48,18,124,0.242,42,13,9,45,3,22,NA
2021-11-07,Rutgers Scarlet Knights,Purdue,loss,1,3,4,47,22,149,0.168,41,7,8,59,0,18,56,17,146,0.267,49,6,5,67,1,22,NA
2021-11-12,Rutgers Scarlet Knights,@ Michigan St.,loss,0,3,3,32,14,90,0.2,32,3,8,32,2,16,43,19,102,0.235,41,7,8,39,0,10,NA
2021-11-13,Rutgers Scarlet Knights,@ Michigan,loss,0,3,3,15,18,77,-0.039,15,2,8,16,2,2,38,11,71,0.38,36,9,6,37,2,12,NA
2021-11-24,Rutgers Scarlet Knights,Ohio St.,loss,0,3,3,35,10,106,0.236,33,1,3,40,1,8,56,11,111,0.405,53,6,4,48,1,8,NA
2021-11-26,Rutgers Scarlet Knights,Iowa,loss,1,3,4,43,23,139,0.144,41,6,11,64,4,16,51,21,146,0.205,47,9,11,64,1,18,NA
2022-08-26,Rutgers Scarlet Knights,"Fresno St. @ Charleston, SC",win,3,1,4,61,20,157,0.261,56,6,9,78,2,14,44,24,165,0.121,39,8,4,66,2,10,NA
2022-08-27,Rutgers Scarlet Knights,"The Citadel @ Charleston, SC",win,3,2,5,58,22,150,0.24,52,7,11,71,3,18,49,30,162,0.117,45,9,6,61,1,6,NA
2022-08-27,Rutgers Scarlet Knights,@ Col. of Charleston,win,3,0,3,49,15,123,0.276,46,4,4,65,3,8,43,18,140,0.179,39,3,4,52,1,10,NA
2022-09-02,Rutgers Scarlet Knights,"Radford @ Towson, MD",loss,2,3,5,48,27,165,0.127,45,5,6,66,1,18,60,24,161,0.224,56,4,13,77,1,22,NA
2022-09-03,Rutgers Scarlet Knights,"Morgan St. @ Towson, MD",win,3,0,3,37,10,87,0.31,34,8,10,42,0,10,25,19,93,0.065,21,1,9,34,0,6,NA
2022-09-03,Rutgers Scarlet Knights,@ Towson,loss,2,3,5,47,35,164,0.073,46,6,9,68,2,16,55,28,161,0.168,50,4,14,65,1,29,NA
2022-09-09,Rutgers Scarlet Knights,"Kansas St. @ Chicago, IL",loss,0,3,3,34,24,104,0.096,33,3,5,41,1,14,42,20,114,0.193,38,4,10,38,2,21,NA
2022-09-09,Rutgers Scarlet Knights,"St. Thomas (MN) @ Chicago, IL",win,3,0,3,46,14,103,0.311,45,2,9,38,2,10,39,19,105,0.19,39,5,7,35,0,6,NA
2022-09-10,Rutgers Scarlet Knights,@ Loyola Chicago,loss,1,3,4,48,18,132,0.227,44,5,10,52,1,22,57,25,149,0.215,54,14,11,60,1,10,NA
2022-09-17,Rutgers Scarlet Knights,FDU,win,3,0,3,39,13,73,0.356,35,13,7,28,2,10,31,14,78,0.218,29,6,6,16,3,8,NA
2022-09-17,Rutgers Scarlet Knights,FIU,loss,0,3,3,35,11,99,0.242,33,5,7,35,2,8,44,10,98,0.347,39,7,7,47,0,10,NA
2022-09-18,Rutgers Scarlet Knights,Princeton,loss,0,3,3,39,13,108,0.241,37,3,9,50,3,8,47,14,117,0.282,43,5,6,49,1,4,NA
2022-09-23,Rutgers Scarlet Knights,Michigan,loss,0,3,3,26,16,87,0.115,25,2,5,30,0,6,43,12,93,0.333,38,9,3,39,2,10,NA
2022-09-25,Rutgers Scarlet Knights,Michigan St.,win,3,2,5,51,21,150,0.2,47,6,15,60,7,24,49,42,159,0.044,45,6,6,71,2,14,NA
2022-09-30,Rutgers Scarlet Knights,Nebraska,loss,0,3,3,17,18,83,-0.012,15,0,3,28,0,4,42,8,84,0.405,38,12,8,40,1,6,NA
2022-10-02,Rutgers Scarlet Knights,@ Purdue,loss,0,3,3,34,13,87,0.241,33,6,12,25,0,6,44,11,85,0.388,36,6,4,34,0,10,NA
2022-10-07,Rutgers Scarlet Knights,@ Northwestern,loss,0,3,3,31,11,106,0.189,29,4,6,38,0,0,53,8,112,0.402,49,5,9,54,1,10,NA
2022-10-09,Rutgers Scarlet Knights,Maryland,loss,0,3,3,31,21,116,0.086,29,1,5,40,3,2,41,12,100,0.29,38,6,4,48,2,18,NA
2022-10-12,Rutgers Scarlet Knights,@ Illinois,loss,0,3,3,25,17,90,0.089,24,4,8,33,0,12,47,13,99,0.343,42,3,13,43,0,18,NA
2022-10-15,Rutgers Scarlet Knights,@ Ohio St.,loss,0,3,3,28,21,101,0.069,28,0,6,40,0,12,44,11,101,0.327,39,4,2,47,0,20,NA
2022-10-21,Rutgers Scarlet Knights,Northwestern,loss,1,3,4,33,20,133,0.098,31,1,11,34,2,16,60,25,129,0.271,56,8,11,65,6,14,NA
2022-10-23,Rutgers Scarlet Knights,@ Penn St.,loss,0,3,3,27,18,85,0.106,25,1,11,23,2,4,41,14,82,0.329,39,4,5,35,3,22,NA
2022-10-28,Rutgers Scarlet Knights,@ Indiana,loss,1,3,4,26,24,116,0.017,24,3,16,37,3,22,52,28,126,0.19,46,8,11,60,8,10,NA
2022-10-30,Rutgers Scarlet Knights,Illinois,loss,1,3,4,40,20,111,0.18,37,6,5,35,1,14,59,17,120,0.35,56,9,11,44,1,24,NA
2022-11-04,Rutgers Scarlet Knights,Iowa,win,3,0,3,39,16,112,0.205,34,7,10,46,4,14,23,23,95,0,23,1,6,49,0,12,NA
2022-11-06,Rutgers Scarlet Knights,Penn St.,loss,0,3,3,32,18,96,0.146,30,3,9,29,0,16,46,14,92,0.348,45,2,9,39,4,10,NA
2022-11-11,Rutgers Scarlet Knights,@ Wisconsin,loss,0,3,3,28,17,82,0.134,26,0,10,22,1,8,37,8,70,0.414,31,10,1,34,0,12,NA
2022-11-13,Rutgers Scarlet Knights,@ Iowa,loss,0,3,3,39,20,120,0.158,37,5,6,46,2,7,45,12,112,0.295,40,2,6,50,2,10,NA
2022-11-18,Rutgers Scarlet Knights,Wisconsin,loss,0,3,3,25,19,93,0.065,21,5,8,33,0,12,40,10,93,0.323,33,7,6,45,0,18,NA
2022-11-20,Rutgers Scarlet Knights,Minnesota,loss,0,3,3,35,25,101,0.099,32,1,11,31,0,8,32,12,82,0.244,27,4,5,35,1,24,NA
2022-11-23,Rutgers Scarlet Knights,@ Michigan St.,loss,1,3,4,51,22,150,0.193,45,6,10,47,1,12,55,16,128,0.305,50,7,6,67,7,16,NA
2022-11-25,Rutgers Scarlet Knights,@ Michigan,loss,0,3,3,25,18,90,0.078,22,3,5,24,1,2,45,8,81,0.457,41,4,4,37,3,12,NA
2023-08-25,Rutgers Scarlet Knights,"N.C. A&T @ Charlottesville, VA",win,3,0,3,44,8,92,0.391,41,6,8,56,1,6,34,16,115,0.157,31,4,9,37,1,2,NA
2023-08-26,Rutgers Scarlet Knights,@ Virginia,win,3,2,5,48,26,162,0.136,43,5,12,59,5,19,59,39,168,0.119,56,8,11,75,1,18,NA
2023-08-31,Rutgers Scarlet Knights,"Winthrop @ Raleigh, NC",win,3,0,3,40,14,101,0.257,36,3,3,50,3,10,29,22,105,0.067,26,4,5,38,5,6,NA
2023-09-01,Rutgers Scarlet Knights,@ NC State,loss,2,3,5,51,30,175,0.12,43,12,9,90,1,22,60,24,181,0.199,59,6,18,89,1,20,NA
2023-09-02,Rutgers Scarlet Knights,"Howard @ Raleigh, NC",win,3,0,3,38,12,95,0.274,33,4,4,44,1,24,40,24,119,0.134,38,6,9,44,1,10,NA
2023-09-06,Rutgers Scarlet Knights,@ Rider,win,3,1,4,56,18,123,0.309,53,5,10,60,3,10,40,24,137,0.117,38,6,12,45,2,14,NA
2023-09-08,Rutgers Scarlet Knights,"Morgan St. @ New York, NY",win,3,0,3,40,13,84,0.321,38,8,9,28,1,10,22,21,79,0.013,20,0,3,20,1,4,NA
2023-09-09,Rutgers Scarlet Knights,@ Columbia,win,3,1,4,57,17,120,0.333,53,5,13,40,1,14,48,28,123,0.163,44,6,9,34,1,12,NA
2023-09-13,Rutgers Scarlet Knights,Marist,win,3,0,3,39,10,88,0.33,33,4,13,28,1,14,30,23,88,0.08,28,4,9,33,1,8,NA
2023-09-15,Rutgers Scarlet Knights,Princeton,loss,2,3,5,57,18,150,0.26,52,10,15,60,1,12,52,22,141,0.213,50,4,14,62,1,10,NA
2023-09-20,Rutgers Scarlet Knights,@ Penn St.,loss,0,3,3,30,17,102,0.127,28,0,6,31,1,8,52,13,100,0.39,49,0,6,44,2,14,NA
2023-09-24,Rutgers Scarlet Knights,Purdue,loss,0,3,3,36,22,119,0.118,34,3,5,43,1,12,44,18,111,0.234,42,2,3,46,3,16,NA
2023-09-27,Rutgers Scarlet Knights,Maryland,loss,1,3,4,50,20,125,0.24,49,5,10,56,2,6,52,11,123,0.333,47,5,9,49,0,10,NA
2023-10-01,Rutgers Scarlet Knights,@ Michigan St.,loss,1,3,4,42,23,124,0.153,39,4,6,46,2,12,56,23,133,0.248,48,5,13,49,6,12,NA
2023-10-06,Rutgers Scarlet Knights,Ohio St.,loss,1,3,4,50,18,155,0.206,45,4,8,63,1,20,60,20,157,0.255,55,6,7,71,4,16,NA
2023-10-07,Rutgers Scarlet Knights,Minnesota,win,3,1,4,55,19,146,0.247,51,5,6,66,1,6,50,14,141,0.255,45,4,12,57,0,18,NA
2023-10-13,Rutgers Scarlet Knights,@ Wisconsin,loss,0,3,3,19,13,83,0.072,19,0,7,25,1,4,44,10,83,0.41,42,11,7,44,0,12,NA
2023-10-15,Rutgers Scarlet Knights,@ Illinois,loss,1,3,4,45,21,135,0.178,43,4,12,54,2,8,51,21,129,0.233,46,7,12,52,2,16,NA
2023-10-20,Rutgers Scarlet Knights,@ Minnesota,loss,0,3,3,27,22,109,0.046,24,2,9,37,1,16,39,14,99,0.253,35,5,5,49,0,20,NA
2023-10-22,Rutgers Scarlet Knights,Illinois,loss,2,3,5,55,27,158,0.177,53,9,9,69,4,12,58,23,159,0.22,54,8,12,64,4,16,NA
2023-10-27,Rutgers Scarlet Knights,@ Iowa,win,3,2,5,72,28,174,0.253,70,4,2,96,5,20,59,28,194,0.16,56,12,4,66,3,18,NA
2023-10-28,Rutgers Scarlet Knights,@ Nebraska,loss,0,3,3,27,17,85,0.118,26,1,7,24,0,4,44,11,86,0.384,41,4,9,33,0,19,NA
2023-11-03,Rutgers Scarlet Knights,Indiana,loss,1,3,4,45,21,147,0.163,42,3,9,50,5,12,61,19,145,0.29,56,1,12,65,5,14,NA
2023-11-05,Rutgers Scarlet Knights,Nebraska,loss,0,3,3,28,14,110,0.127,26,1,7,52,0,4,52,14,132,0.288,50,1,8,61,2,12,NA
2023-11-10,Rutgers Scarlet Knights,@ Indiana,loss,0,3,3,29,21,97,0.082,29,4,7,33,1,12,43,11,91,0.352,41,3,11,36,3,20,NA
2023-11-12,Rutgers Scarlet Knights,Michigan,loss,1,3,4,54,16,114,0.333,53,4,7,38,2,16,60,17,128,0.336,55,11,6,34,1,10,NA
2023-11-17,Rutgers Scarlet Knights,Northwestern,loss,1,3,4,46,20,140,0.186,40,4,8,46,3,10,64,17,136,0.346,59,4,9,60,2,8,NA
2023-11-18,Rutgers Scarlet Knights,Michigan St.,loss,2,3,5,46,20,129,0.202,45,2,8,50,3,14,64,27,147,0.252,58,6,15,51,0,18,NA
2023-11-24,Rutgers Scarlet Knights,@ Maryland,loss,2,3,5,52,22,132,0.227,51,9,7,48,1,12,57,24,143,0.231,54,4,9,47,2,18,NA
2023-11-25,Rutgers Scarlet Knights,@ Ohio St.,loss,1,3,4,50,19,150,0.207,48,6,4,51,3,12,65,18,146,0.322,62,7,8,69,2,12,NA
2021-01-22,Wisconsin Badgers,Purdue,win,3,0,3,45,6,94,0.415,38,3,7,41,3,2,30,19,95,0.116,29,2,6,32,1,2,0
2021-01-23,Wisconsin Badgers,Purdue,win,3,0,3,44,8,100,0.36,42,2,9,50,4,12,34,21,118,0.11,30,6,5,38,0,2,0
2021-01-29,Wisconsin Badgers,@ Illinois,win,3,0,3,48,9,105,0.371,42,4,9,39,2,12,36,19,101,0.168,27,3,9,34,1,4,0
2021-01-30,Wisconsin Badgers,@ Illinois,win,3,1,4,55,14,123,0.333,46,5,11,47,1,14,48,22,129,0.202,45,7,10,47,1,12,0
2021-02-05,Wisconsin Badgers,Rutgers,win,3,0,3,36,12,82,0.293,35,9,6,33,3,17,34,20,97,0.144,28,1,9,30,2,4,0
2021-02-06,Wisconsin Badgers,Rutgers,win,3,0,3,41,9,96,0.333,36,7,9,47,0,14,26,16,92,0.109,21,1,8,39,0,4,0
2021-02-12,Wisconsin Badgers,@ Indiana,win,3,0,3,44,14,95,0.316,40,4,12,41,0,18,21,23,93,-0.022,21,4,4,33,6,8,0
2021-02-13,Wisconsin Badgers,@ Indiana,win,3,0,3,42,8,81,0.42,41,7,11,27,1,14,34,14,80,0.25,31,5,12,26,1,6,0
2021-02-20,Wisconsin Badgers,@ Michigan St.,win,3,0,3,37,6,78,0.397,31,7,5,33,0,10,27,21,84,0.071,26,3,9,33,1,8,0
2021-02-21,Wisconsin Badgers,@ Michigan St.,win,3,1,4,49,14,116,0.302,47,4,10,61,9,10,39,28,140,0.079,39,9,11,50,4,4,0
2021-02-26,Wisconsin Badgers,@  Nebraska,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,44,19,122,0.205,39,7,4,47,3,10,0
2021-02-27,Wisconsin Badgers,@  Nebraska,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,108,0.046,24,2,6,38,0,4,0
2021-03-05,Wisconsin Badgers,@  Iowa,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,35,14,125,0.168,29,2,6,54,1,6,0
2021-03-06,Wisconsin Badgers,@  Iowa,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,114,0.175,35,2,7,40,0,8,0
2021-03-21,Wisconsin Badgers,@ Minnesota,win,3,1,4,63,20,142,0.303,60,10,6,52,0,18,32,17,99,0.152,29,1,4,47,0,10,0
2021-04-01,Wisconsin Badgers,Michigan,win,3,0,3,44,11,96,0.344,39,3,7,53,1,14,63,31,188,0.17,59,7,12,88,1,22,0
2021-04-02,Wisconsin Badgers,Michigan,win,3,0,3,46,10,115,0.313,41,9,5,68,2,14,55,14,136,0.301,52,2,8,58,1,8,0
2021-04-15,Wisconsin Badgers,"Weber St. @ Omaha, NE",win,3,0,3,45,5,98,0.408,45,7,8,48,2,18,0,0,0,0,0,0,0,0,0,0,0
2021-04-17,Wisconsin Badgers,"BYU @ Omaha, NE",win,3,0,3,47,10,111,0.333,44,6,6,47,0,18,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,Wisconsin Badgers,"Florida @ Omaha, NE",win,3,2,5,59,30,189,0.153,55,4,11,87,0,18,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,Wisconsin Badgers,"Texas @ Omaha, NE",loss,0,3,3,40,13,123,0.22,37,3,5,59,2,8,0,0,0,0,0,0,0,0,0,0,0
2021-08-27,Wisconsin Badgers,TCU,win,3,0,3,47,10,91,0.407,43,9,8,34,0,8,26,16,84,0.119,22,0,3,29,1,10,NA
2021-08-28,Wisconsin Badgers,Baylor,win,3,1,4,53,12,126,0.325,51,7,8,49,1,18,43,23,122,0.164,42,0,6,48,2,12,NA
2021-09-02,Wisconsin Badgers,Dayton,win,3,0,3,47,12,90,0.389,42,4,8,33,1,12,31,16,85,0.176,30,2,7,25,1,10,NA
2021-09-03,Wisconsin Badgers,Dayton,win,3,0,3,39,7,93,0.344,38,5,4,43,0,18,37,24,108,0.12,31,1,7,42,0,0,NA
2021-09-10,Wisconsin Badgers,Kentucky,win,3,1,4,61,18,141,0.305,53,6,11,67,1,16,43,24,143,0.133,43,6,10,53,0,12,NA
2021-09-12,Wisconsin Badgers,@ Marquette,win,3,0,3,43,16,91,0.297,40,9,7,42,1,14,26,18,101,0.079,26,2,4,28,1,10,NA
2021-09-17,Wisconsin Badgers,"Green Bay @ DeKalb, IL",win,3,0,3,44,7,87,0.425,41,4,6,41,0,12,32,17,96,0.156,29,2,9,28,1,6,NA
2021-09-18,Wisconsin Badgers,@ NIU,win,3,0,3,44,8,89,0.404,39,7,6,36,2,12,30,14,91,0.176,26,1,9,29,0,4,NA
2021-09-24,Wisconsin Badgers,@ Maryland,loss,2,3,5,72,34,194,0.196,68,6,17,74,1,16,48,19,149,0.195,45,6,3,73,5,20,NA
2021-09-25,Wisconsin Badgers,@ Rutgers,win,3,0,3,47,11,92,0.391,41,8,9,33,3,18,28,16,84,0.143,25,6,4,28,1,6,NA
2021-10-01,Wisconsin Badgers,Minnesota,win,3,0,3,52,10,113,0.372,49,5,5,59,0,8,38,14,121,0.198,33,3,3,42,0,6,NA
2021-10-03,Wisconsin Badgers,@ Illinois,win,3,1,4,65,21,152,0.289,58,4,6,66,3,8,48,20,142,0.197,43,5,5,50,4,14,NA
2021-10-06,Wisconsin Badgers,Iowa,win,3,0,3,47,16,104,0.298,43,3,9,43,1,8,34,17,103,0.165,32,2,10,37,2,6,NA
2021-10-09,Wisconsin Badgers,Illinois,win,3,1,4,54,20,137,0.248,44,9,13,58,0,20,32,25,125,0.056,28,4,9,55,2,20,NA
2021-10-15,Wisconsin Badgers,@ Michigan St.,win,3,0,3,39,11,93,0.301,35,2,6,40,1,16,28,30,102,-0.02,26,3,3,39,0,4,NA
2021-10-16,Wisconsin Badgers,@ Michigan,win,3,0,3,45,16,96,0.302,40,3,10,43,2,8,30,19,99,0.111,27,6,8,29,0,22,NA
2021-10-22,Wisconsin Badgers,Ohio St.,win,3,1,4,50,18,134,0.239,48,6,6,47,2,34,55,32,146,0.158,49,5,6,54,0,12,NA
2021-10-23,Wisconsin Badgers,Penn St.,win,3,2,5,74,30,198,0.222,71,7,9,90,0,27,67,30,200,0.185,59,3,5,77,3,30,NA
2021-10-27,Wisconsin Badgers,@ Nebraska,win,3,0,3,46,16,131,0.229,45,1,7,66,2,14,42,21,142,0.148,37,0,7,60,2,12,NA
2021-10-31,Wisconsin Badgers,@ Purdue,loss,1,3,4,59,25,173,0.197,56,0,4,86,1,12,62,22,183,0.219,57,4,11,79,3,26,NA
2021-11-05,Wisconsin Badgers,@ Northwestern,win,3,0,3,37,8,94,0.309,31,2,5,40,7,2,36,19,109,0.156,33,2,7,43,3,2,NA
2021-11-06,Wisconsin Badgers,@ Iowa,win,3,0,3,49,9,101,0.396,44,5,2,30,1,14,44,14,104,0.288,41,2,7,32,0,8,NA
2021-11-12,Wisconsin Badgers,Purdue,loss,1,3,4,47,28,149,0.128,44,5,7,65,0,18,54,24,152,0.197,51,3,12,55,2,25,NA
2021-11-14,Wisconsin Badgers,Northwestern,win,3,1,4,68,18,136,0.368,59,4,8,52,0,18,50,19,126,0.246,48,6,7,43,0,13,NA
2021-11-19,Wisconsin Badgers,Michigan St.,win,3,1,4,60,20,148,0.27,60,8,6,62,0,24,55,30,158,0.158,48,3,9,62,1,16,NA
2021-11-21,Wisconsin Badgers,@ Minnesota,win,3,2,5,84,25,213,0.277,75,3,10,93,5,18,70,24,214,0.215,69,4,5,90,0,22,NA
2021-11-26,Wisconsin Badgers,Nebraska,win,3,1,4,55,23,142,0.225,53,4,6,63,0,28,50,25,149,0.168,43,10,6,55,0,20,NA
2021-11-27,Wisconsin Badgers,Indiana,win,3,0,3,34,8,66,0.394,32,8,4,36,1,22,21,25,85,-0.047,19,4,7,21,2,0,NA
2021-12-03,Wisconsin Badgers,Colgate,win,3,0,3,45,9,92,0.391,43,7,5,38,1,12,27,21,95,0.063,27,0,1,31,1,6,NA
2021-12-04,Wisconsin Badgers,FGCU,win,3,0,3,49,9,88,0.455,46,2,8,46,0,11,33,14,103,0.184,30,2,10,27,1,10,NA
2021-12-09,Wisconsin Badgers,UCLA,win,3,0,3,43,8,98,0.357,37,7,4,43,1,10,35,20,105,0.143,33,3,5,40,1,4,NA
2021-12-11,Wisconsin Badgers,Minnesota,win,3,0,3,51,18,128,0.258,48,7,6,54,0,20,37,15,114,0.193,35,3,2,48,1,10,NA
2021-12-16,Wisconsin Badgers,"Louisville @ Columbus, OH",win,3,2,5,71,21,173,0.289,67,4,14,63,2,18,63,25,165,0.23,59,5,3,69,3,16,NA
2021-12-18,Wisconsin Badgers,"Nebraska @ Columbus, OH",win,3,2,5,60,25,191,0.183,59,7,14,79,4,40,68,39,206,0.141,63,4,9,93,1,18,NA
2022-08-26,Wisconsin Badgers,@ TCU,win,3,0,3,32,4,83,0.337,30,8,9,39,1,26,31,28,106,0.028,28,1,7,39,1,0,NA
2022-08-27,Wisconsin Badgers,"Baylor @ Fort Worth, TX",loss,2,3,5,61,24,153,0.242,60,4,20,50,1,22,59,25,149,0.228,54,3,15,54,1,26,NA
2022-09-02,Wisconsin Badgers,Marquette,win,3,1,4,62,20,164,0.256,60,6,9,74,0,16,54,19,165,0.212,51,4,10,70,0,12,NA
2022-09-04,Wisconsin Badgers,High Point,win,3,0,3,41,9,76,0.421,38,7,8,40,0,16,16,22,81,-0.074,16,1,4,23,0,2,NA
2022-09-09,Wisconsin Badgers,@ Kentucky,win,3,0,3,39,11,103,0.272,37,6,9,34,1,28,43,19,104,0.231,40,3,11,42,3,6,NA
2022-09-10,Wisconsin Badgers,"Campbell @ Lexington, KY",win,3,0,3,38,13,90,0.278,32,9,7,41,1,16,22,18,84,0.048,21,2,8,34,0,8,NA
2022-09-16,Wisconsin Badgers,Florida,loss,2,3,5,50,33,148,0.115,45,3,8,52,2,36,57,38,165,0.115,52,5,11,56,5,22,NA
2022-09-18,Wisconsin Badgers,Rhode Island,win,3,0,3,40,6,74,0.459,37,12,12,29,0,8,22,17,76,0.066,22,2,4,24,1,2,NA
2022-09-23,Wisconsin Badgers,Northwestern,win,3,0,3,41,14,96,0.281,38,9,5,33,1,16,35,19,90,0.178,35,3,6,37,3,10,NA
2022-09-25,Wisconsin Badgers,@ Minnesota,loss,0,3,3,42,20,108,0.204,42,6,11,26,3,4,43,12,87,0.356,40,4,4,35,0,22,NA
2022-09-30,Wisconsin Badgers,Penn St.,win,3,0,3,39,15,101,0.238,37,5,2,42,0,14,41,25,118,0.136,40,4,8,38,2,12,NA
2022-10-02,Wisconsin Badgers,Illinois,win,3,2,5,62,22,171,0.234,59,6,11,76,0,26,58,33,180,0.139,55,4,11,75,1,16,NA
2022-10-05,Wisconsin Badgers,@ Indiana,win,3,0,3,40,11,106,0.274,37,4,7,49,2,22,37,21,115,0.139,33,4,9,47,3,2,NA
2022-10-08,Wisconsin Badgers,@ Purdue,win,3,1,4,60,27,162,0.204,58,7,16,67,2,23,41,23,140,0.129,37,4,4,62,2,14,NA
2022-10-14,Wisconsin Badgers,@ Iowa,win,3,0,3,47,11,98,0.367,42,4,8,41,1,28,36,21,109,0.138,31,4,5,37,1,6,NA
2022-10-16,Wisconsin Badgers,Michigan,win,3,1,4,67,25,165,0.255,63,5,12,59,1,24,50,24,141,0.184,47,2,2,65,0,19,NA
2022-10-21,Wisconsin Badgers,Michigan St.,win,3,0,3,43,13,89,0.337,39,4,10,34,1,18,26,18,86,0.093,24,3,9,30,1,14,NA
2022-10-23,Wisconsin Badgers,@ Michigan,win,3,1,4,59,14,125,0.36,52,7,7,51,1,24,58,24,144,0.236,50,3,6,44,0,12,NA
2022-10-26,Wisconsin Badgers,Nebraska,win,3,0,3,44,19,121,0.207,42,6,6,52,0,18,37,18,117,0.162,33,1,7,46,1,17,NA
2022-10-29,Wisconsin Badgers,Minnesota,win,3,1,4,58,24,177,0.192,53,7,5,59,2,18,56,25,147,0.211,54,1,1,69,1,26,NA
2022-11-03,Wisconsin Badgers,@ Illinois,win,3,0,3,39,16,104,0.221,35,3,3,40,0,22,34,27,107,0.065,33,7,5,43,1,10,NA
2022-11-06,Wisconsin Badgers,Indiana,win,3,1,4,49,16,131,0.252,45,8,4,63,1,14,51,27,155,0.155,50,13,14,59,3,2,NA
2022-11-11,Wisconsin Badgers,Rutgers,win,3,0,3,37,8,70,0.414,31,10,1,34,0,12,28,17,82,0.134,26,0,10,22,1,8,NA
2022-11-12,Wisconsin Badgers,Maryland,win,3,0,3,48,9,113,0.345,45,4,4,45,2,8,42,18,110,0.218,41,0,4,44,0,13,NA
2022-11-18,Wisconsin Badgers,@ Rutgers,win,3,0,3,40,10,93,0.323,33,7,6,45,0,18,25,19,93,0.065,21,5,8,33,0,12,NA
2022-11-19,Wisconsin Badgers,@ Penn St.,win,3,2,5,58,16,137,0.307,53,6,11,46,3,24,69,30,151,0.258,66,5,11,55,2,8,NA
2022-11-25,Wisconsin Badgers,@ Nebraska,win,3,1,4,57,21,153,0.235,55,4,8,62,2,16,55,24,155,0.2,49,1,9,66,0,20,NA
2022-11-26,Wisconsin Badgers,@ Ohio St.,win,3,1,4,50,13,164,0.226,47,6,8,73,5,20,58,34,176,0.136,57,9,4,86,1,8,NA
2022-12-02,Wisconsin Badgers,Quinnipiac,win,3,0,3,37,10,86,0.314,33,7,4,45,0,20,12,25,90,-0.144,12,1,3,35,0,0,NA
2022-12-03,Wisconsin Badgers,TCU,win,3,0,3,34,4,76,0.395,32,6,5,33,2,18,33,28,98,0.051,33,1,7,35,0,4,NA
2022-12-08,Wisconsin Badgers,Penn St.,win,3,2,5,49,22,148,0.182,47,4,8,59,4,38,56,46,179,0.056,53,10,8,63,6,6,NA
2022-12-10,Wisconsin Badgers,Pittsburgh,loss,2,3,5,74,21,199,0.266,72,4,9,92,1,22,67,23,203,0.217,62,8,4,88,1,12,NA
2023-08-25,Wisconsin Badgers,"Baylor @ Minneapolis, MN",win,3,1,4,52,10,122,0.344,48,6,17,44,1,14,41,27,120,0.117,38,7,10,52,2,7,NA
